-82.65000000,41.80000000
-82.53333330,41.96666670
-82.93333330,41.98333330
-82.75000000,42.03333330
-82.91666670,42.03333330
-82.58333330,42.05000000
-82.45000000,42.10000000
-83.10000000,42.10000000
-82.75000000,42.13333330
-82.96666670,42.15000000
-82.81666670,42.16666670
-82.55000000,42.23333330
-81.91666670,42.25000000
-82.43333330,42.25000000
-83.06666670,42.28333330
-82.71666670,42.30000000
-83.06666670,42.30000000
-82.85000000,42.31666670
-82.90000000,42.31666670
-82.98333330,42.31666670
-83.00000000,42.31666670
-82.00000000,42.33333330
-82.95000000,42.33333330
-83.03333330,42.33333330
-82.18333330,42.40000000
-81.88333330,42.43333330
-81.96666670,42.55000000
-81.68333330,42.56666670
-82.16666670,42.58333330
-82.36666670,42.58333330
-81.60000000,42.60000000
-80.45000000,42.63333330
-80.81666670,42.65000000
-81.21666670,42.66666670
-81.08333330,42.70000000
-81.30000000,42.71666670
-82.48333330,42.71666670
-81.70000000,42.75000000
-80.20000000,42.78333330
-80.98333330,42.78333330
-81.18333330,42.78333330
-80.06666670,42.80000000
-81.43333330,42.81666670
-82.46666670,42.81666670
-80.30000000,42.83333330
-80.50000000,42.85000000
-82.46666670,42.85000000
-79.56666670,42.86666670
-80.73333330,42.86666670
-79.23333330,42.88333330
-82.15000000,42.88333330
-78.93333330,42.90000000
-79.61666670,42.90000000
-80.28333330,42.93333330
-80.05000000,42.95000000
-81.61666670,42.95000000
-81.88333330,42.95000000
-82.11666670,42.95000000
-79.75000000,42.96666670
-82.40000000,42.96666670
-79.25000000,42.98333330
-80.60000000,42.98333330
-81.25000000,42.98333330
-82.40000000,43.00000000
-79.28333330,43.03333330
-80.88333330,43.03333330
-81.46666670,43.03333330
-79.95000000,43.06666670
-79.05000000,43.08333330
-79.05000000,43.10000000
-79.53333330,43.10000000
-80.23333330,43.10000000
-82.00000000,43.10000000
-79.20000000,43.11666670
-81.43333330,43.11666670
-79.10000000,43.13333330
-80.26666670,43.13333330
-80.75000000,43.13333330
-79.50000000,43.15000000
-79.05000000,43.16666670
-79.23333330,43.16666670
-79.46666670,43.16666670
-81.68333330,43.16666670
-81.85000000,43.16666670
-81.40000000,43.18333330
-79.26666670,43.20000000
-79.55000000,43.20000000
-80.38333330,43.20000000
-79.21666670,43.21666670
-79.75000000,43.21666670
-80.55000000,43.23333330
-79.06666670,43.25000000
-79.83333330,43.25000000
-81.13333330,43.25000000
-79.93333330,43.26666670
-80.45000000,43.28333330
-81.25000000,43.28333330
-81.46666670,43.28333330
-81.55000000,43.30000000
-79.80000000,43.31666670
-80.83333330,43.31666670
-81.75000000,43.31666670
-79.88333330,43.33333330
-80.91666670,43.33333330
-81.05000000,43.33333330
-80.30000000,43.35000000
-81.48333330,43.35000000
-80.98333330,43.36666670
-80.31666670,43.38333330
-80.71666670,43.38333330
-80.35000000,43.40000000
-80.66666670,43.40000000
-79.66666670,43.43333330
-80.31666670,43.43333330
-81.50000000,43.43333330
-65.63333330,43.45000000
-80.50000000,43.45000000
-80.53333330,43.46666670
-81.18333330,43.46666670
-80.48333330,43.48333330
