109.55000000,18.20000000
109.58333330,18.20000000
109.58194440,18.20638890
109.47777780,18.20750000
109.70055560,18.21583330
109.70000000,18.21666670
109.51027780,18.22055560
109.55222220,18.22388890
109.52833330,18.22972220
109.53333330,18.23333330
109.61666670,18.23333330
109.70388890,18.23388890
109.62500000,18.23666670
109.50500000,18.24305560
109.69027780,18.24361110
109.37388890,18.24527780
109.55972220,18.24666670
109.51666670,18.25000000
109.58333330,18.25000000
109.68944440,18.25777780
109.71277780,18.26055560
109.58083330,18.26305560
109.67972220,18.26305560
109.63861110,18.26500000
109.48333330,18.26666670
109.56666670,18.26666670
109.66666670,18.26666670
109.70583330,18.27138890
109.73027780,18.27833330
109.67527780,18.27944440
109.48083330,18.28111110
109.68416670,18.28138890
109.40000000,18.28333330
109.56972220,18.28388890
109.70555560,18.28388890
109.66166670,18.28444440
109.61166670,18.29694440
109.21000000,18.30222220
109.43222220,18.30388890
109.52833330,18.30416670
109.33527780,18.30444440
109.39111110,18.30444440
109.14416670,18.30722220
109.26972220,18.31472220
109.62666670,18.31527780
109.16666670,18.31666670
109.26666670,18.31666670
109.33166670,18.31722220
109.44222220,18.31916670
109.70500000,18.31972220
109.17361110,18.32027780
109.55111110,18.32166670
109.67333330,18.32500000
109.52833330,18.32583330
109.25638890,18.32722220
109.24750000,18.32777780
109.49027780,18.33250000
109.45000000,18.33333330
109.32305560,18.33527780
109.73138890,18.33611110
109.45222220,18.34472220
109.63888890,18.34722220
109.20333330,18.34777780
109.58777780,18.34777780
109.44083330,18.34916670
109.72583330,18.35138890
109.72666670,18.35138890
109.62722220,18.35555560
109.12666670,18.35611110
109.12638890,18.35861110
108.98861110,18.35916670
109.60222220,18.36277780
109.09972220,18.37055560
109.00555560,18.37083330
109.50888890,18.37166670
109.16361110,18.37277780
109.24444440,18.37472220
109.16222220,18.37555560
109.03527780,18.37611110
109.60333330,18.37805560
109.74250000,18.37805560
109.64166670,18.37861110
109.82472220,18.38833330
109.72500000,18.39222220
109.43083330,18.39361110
109.98750000,18.39777780
109.49638890,18.39861110
109.73027780,18.40000000
109.75000000,18.40000000
109.20277780,18.40083330
109.28305560,18.40222220
109.02083330,18.40361110
109.86888890,18.40361110
110.01861110,18.40472220
109.61666670,18.40666670
109.75833330,18.40861110
109.67638890,18.40944440
110.07027780,18.41416670
108.93388890,18.41583330
109.72500000,18.41583330
109.97277780,18.41583330
109.00000000,18.41666670
109.22638890,18.41750000
109.54055560,18.42166670
108.95527780,18.42222220
109.85277780,18.42222220
109.59944440,18.42277780
109.12638890,18.42361110
109.55694440,18.42472220
109.96777780,18.42527780
109.67611110,18.42583330
109.45972220,18.42611110
108.96555560,18.42722220
109.17861110,18.42722220
109.07666670,18.42750000
109.88805560,18.42833330
109.93500000,18.42861110
109.16250000,18.43138890
108.90361110,18.43277780
110.01833330,18.43416670
110.07222220,18.43472220
108.86666670,18.43527780
109.24666670,18.43722220
109.55250000,18.43722220
109.71638890,18.43888890
109.75777780,18.44250000
109.40777780,18.44333330
110.03861110,18.44444440
108.90888890,18.44472220
109.30194440,18.44638890
109.17611110,18.44722220
108.88500000,18.44777780
109.82750000,18.44805560
110.00000000,18.45000000
109.89722220,18.45777780
109.79194440,18.45833330
109.38888890,18.46000000
109.58750000,18.46333330
109.66833330,18.46444440
109.74083330,18.46527780
109.92694440,18.46833330
109.33666670,18.47000000
110.00861110,18.47333330
108.88166670,18.47361110
109.60722220,18.47361110
109.55722220,18.47416670
108.82777780,18.47666670
110.06638890,18.47666670
109.31444440,18.47861110
109.82805560,18.48055560
109.60027780,18.48138890
108.92638890,18.48166670
108.80861110,18.48222220
109.06166670,18.48583330
109.85500000,18.48611110
109.40083330,18.48833330
109.21500000,18.49027780
108.82000000,18.49111110
108.76833330,18.49138890
109.02611110,18.49166670
110.04472220,18.49166670
109.75500000,18.49638890
109.27083330,18.49666670
109.34138890,18.49750000
109.72583330,18.49777780
108.97527780,18.50000000
109.17138890,18.50194440
109.90444440,18.50305560
110.03416670,18.50361110
108.86750000,18.50611110
109.26500000,18.50888890
108.79083330,18.50972220
108.69111110,18.51027780
109.61250000,18.51055560
109.35583330,18.51222220
109.70916670,18.51388890
109.59222220,18.51416670
108.90833330,18.51527780
108.93416670,18.51527780
